# R.A., Dec., mask
343.711 -35.750 0
343.711 -35.650 0
343.711 -35.550 0
343.711 -35.450 1
343.711 -35.350 1
343.711 -35.250 1
343.711 -35.150 1
343.711 -35.050 1
343.711 -34.950 1
343.711 -34.850 1
343.711 -34.750 1
343.711 -34.650 1
343.711 -34.550 1
343.711 -34.450 1
343.711 -34.350 1
343.711 -34.250 1
343.711 -34.150 1
343.711 -34.050 1
343.711 -33.950 1
343.711 -33.850 1
343.711 -33.750 1
343.711 -33.650 1
343.711 -33.550 1
343.711 -33.450 1
343.711 -33.350 1
343.711 -33.250 1
343.711 -33.150 1
343.711 -33.050 1
343.711 -32.950 1
343.711 -32.850 1
343.711 -32.750 1
343.711 -32.650 1
343.711 -32.550 1
343.711 -32.450 1
343.711 -32.350 1
343.711 -32.250 1
343.711 -32.150 1
343.711 -32.050 1
343.711 -31.950 1
343.711 -31.850 1
343.711 -31.750 1
343.711 -31.650 1
343.711 -31.550 1
343.711 -31.450 1
343.711 -31.350 1
343.711 -31.250 1
343.711 -31.150 1
343.711 -31.050 1
343.711 -30.950 1
343.711 -30.850 1
343.711 -30.750 1
343.711 -30.650 1
343.711 -30.550 1
343.711 -30.450 1
343.711 -30.350 1
343.711 -30.250 1
343.711 -30.150 1
343.711 -30.050 1
343.711 -29.950 1
343.711 -29.850 1
343.711 -29.750 1
343.711 -29.650 1
343.711 -29.550 1
343.711 -29.450 1
343.711 -29.350 1
343.711 -29.250 1
343.711 -29.150 1
343.711 -29.050 1
343.711 -28.950 1
343.711 -28.850 1
343.711 -28.750 1
343.711 -28.650 1
343.711 -28.550 1
343.711 -28.450 1
343.711 -28.350 1
343.711 -28.250 1
343.711 -28.150 1
343.711 -28.050 1
343.711 -27.950 1
343.711 -27.850 1
343.711 -27.750 1
343.711 -27.650 1
343.711 -27.550 1
343.711 -27.450 1
343.711 -27.350 1
343.711 -27.250 1
343.711 -27.150 1
343.711 -27.050 1
343.711 -26.950 1
343.711 -26.850 1
343.711 -26.750 1
343.711 -26.650 1
343.711 -26.550 1
343.711 -26.450 1
343.711 -26.350 1
343.711 -26.250 0
343.711 -26.150 0
343.711 -26.050 0
343.828 -35.950 0
343.828 -35.850 0
343.828 -35.750 0
343.828 -35.650 0
343.828 -35.550 0
343.828 -35.450 1
343.828 -35.350 1
343.828 -35.250 1
343.828 -35.150 1
343.828 -35.050 1
343.828 -34.950 1
343.828 -34.850 1
343.828 -34.750 1
343.828 -34.650 1
343.828 -34.550 1
343.828 -34.450 1
343.828 -34.350 1
343.828 -34.250 1
343.828 -34.150 1
343.828 -34.050 1
343.828 -33.950 1
343.828 -33.850 1
343.828 -33.750 1
343.828 -33.650 1
343.828 -33.550 1
343.828 -33.450 1
343.828 -33.350 1
343.828 -33.250 1
343.828 -33.150 1
343.828 -33.050 1
343.828 -32.950 1
343.828 -32.850 1
343.828 -32.750 1
343.828 -32.650 1
343.828 -32.550 1
343.828 -32.450 1
343.828 -32.350 1
343.828 -32.250 1
343.828 -32.150 1
343.828 -32.050 1
343.828 -31.950 1
343.828 -31.850 1
343.828 -31.750 1
343.828 -31.650 1
343.828 -31.550 1
343.828 -31.450 1
343.828 -31.350 1
343.828 -31.250 1
343.828 -31.150 1
343.828 -31.050 1
343.828 -30.950 1
343.828 -30.850 1
343.828 -30.750 1
343.828 -30.650 1
343.828 -30.550 1
343.828 -30.450 1
343.828 -30.350 1
343.828 -30.250 1
343.828 -30.150 1
343.828 -30.050 1
343.828 -29.950 1
343.828 -29.850 1
343.828 -29.750 1
343.828 -29.650 1
343.828 -29.550 1
343.828 -29.450 1
343.828 -29.350 1
343.828 -29.250 1
343.828 -29.150 1
343.828 -29.050 1
343.828 -28.950 1
343.828 -28.850 1
343.828 -28.750 1
343.828 -28.650 1
343.828 -28.550 1
343.828 -28.450 1
343.828 -28.350 1
343.828 -28.250 1
343.828 -28.150 1
343.828 -28.050 1
343.828 -27.950 1
343.828 -27.850 1
343.828 -27.750 1
343.828 -27.650 1
343.828 -27.550 1
343.828 -27.450 1
343.828 -27.350 1
343.828 -27.250 1
343.828 -27.150 1
343.828 -27.050 1
343.828 -26.950 1
343.828 -26.850 1
343.828 -26.750 1
343.828 -26.650 1
343.828 -26.550 1
343.828 -26.450 1
343.828 -26.350 1
343.828 -26.250 0
343.828 -26.150 0
343.828 -26.050 0
343.944 -35.950 0
343.944 -35.850 0
343.944 -35.750 0
343.944 -35.650 0
343.944 -35.550 0
343.944 -35.450 0
343.944 -35.350 0
343.944 -35.250 1
343.944 -35.150 1
343.944 -35.050 1
343.944 -34.950 1
343.944 -34.850 1
343.944 -34.750 1
343.944 -34.650 1
343.944 -34.550 1
343.944 -34.450 1
343.944 -34.350 1
343.944 -34.250 1
343.944 -34.150 1
343.944 -34.050 1
343.944 -33.950 1
343.944 -33.850 1
343.944 -33.750 1
343.944 -33.650 1
343.944 -33.550 1
343.944 -33.450 1
343.944 -33.350 1
343.944 -33.250 1
343.944 -33.150 1
343.944 -33.050 1
343.944 -32.950 1
343.944 -32.850 1
343.944 -32.750 1
343.944 -32.650 1
343.944 -32.550 1
343.944 -32.450 1
343.944 -32.350 1
343.944 -32.250 1
343.944 -32.150 1
343.944 -32.050 1
343.944 -31.950 1
343.944 -31.850 1
343.944 -31.750 1
343.944 -31.650 1
343.944 -31.550 1
343.944 -31.450 1
343.944 -31.350 1
343.944 -31.250 1
343.944 -31.150 1
343.944 -31.050 1
343.944 -30.950 1
343.944 -30.850 1
343.944 -30.750 1
343.944 -30.650 1
343.944 -30.550 1
343.944 -30.450 1
343.944 -30.350 1
343.944 -30.250 1
343.944 -30.150 1
343.944 -30.050 1
343.944 -29.950 1
343.944 -29.850 1
343.944 -29.750 1
343.944 -29.650 1
343.944 -29.550 1
343.944 -29.450 1
343.944 -29.350 1
343.944 -29.250 1
343.944 -29.150 1
343.944 -29.050 1
343.944 -28.950 1
343.944 -28.850 1
343.944 -28.750 1
343.944 -28.650 1
343.944 -28.550 1
343.944 -28.450 1
343.944 -28.350 1
343.944 -28.250 1
343.944 -28.150 1
343.944 -28.050 1
343.944 -27.950 1
343.944 -27.850 1
343.944 -27.750 1
343.944 -27.650 1
343.944 -27.550 1
343.944 -27.450 1
343.944 -27.350 1
343.944 -27.250 1
343.944 -27.150 1
343.944 -27.050 1
343.944 -26.950 1
343.944 -26.850 1
343.944 -26.750 1
343.944 -26.650 1
343.944 -26.550 1
343.944 -26.450 1
343.944 -26.350 1
343.944 -26.250 0
343.944 -26.150 0
343.944 -26.050 0
344.061 -35.950 0
344.061 -35.850 0
344.061 -35.750 0
344.061 -35.650 0
344.061 -35.550 0
344.061 -35.450 0
344.061 -35.350 1
344.061 -35.250 1
344.061 -35.150 1
344.061 -35.050 1
344.061 -34.950 1
344.061 -34.850 1
344.061 -34.750 1
344.061 -34.650 1
344.061 -34.550 1
344.061 -34.450 1
344.061 -34.350 1
344.061 -34.250 1
344.061 -34.150 1
344.061 -34.050 1
344.061 -33.950 1
344.061 -33.850 1
344.061 -33.750 1
344.061 -33.650 1
344.061 -33.550 1
344.061 -33.450 1
344.061 -33.350 1
344.061 -33.250 1
344.061 -33.150 1
344.061 -33.050 1
344.061 -32.950 1
344.061 -32.850 1
344.061 -32.750 1
344.061 -32.650 1
344.061 -32.550 1
344.061 -32.450 1
344.061 -32.350 1
344.061 -32.250 1
344.061 -32.150 1
344.061 -32.050 1
344.061 -31.950 1
344.061 -31.850 1
344.061 -31.750 1
344.061 -31.650 1
344.061 -31.550 1
344.061 -31.450 1
344.061 -31.350 1
344.061 -31.250 1
344.061 -31.150 1
344.061 -31.050 1
344.061 -30.950 1
344.061 -30.850 1
344.061 -30.750 1
344.061 -30.650 1
344.061 -30.550 1
344.061 -30.450 1
344.061 -30.350 1
344.061 -30.250 1
344.061 -30.150 1
344.061 -30.050 1
344.061 -29.950 1
344.061 -29.850 1
344.061 -29.750 1
344.061 -29.650 1
344.061 -29.550 1
344.061 -29.450 1
344.061 -29.350 1
344.061 -29.250 1
344.061 -29.150 1
344.061 -29.050 1
344.061 -28.950 1
344.061 -28.850 1
344.061 -28.750 1
344.061 -28.650 1
344.061 -28.550 1
344.061 -28.450 1
344.061 -28.350 1
344.061 -28.250 1
344.061 -28.150 1
344.061 -28.050 1
344.061 -27.950 1
344.061 -27.850 1
344.061 -27.750 1
344.061 -27.650 1
344.061 -27.550 1
344.061 -27.450 1
344.061 -27.350 1
344.061 -27.250 1
344.061 -27.150 1
344.061 -27.050 1
344.061 -26.950 1
344.061 -26.850 1
344.061 -26.750 1
344.061 -26.650 1
344.061 -26.550 1
344.061 -26.450 1
344.061 -26.350 1
344.061 -26.250 0
344.061 -26.150 0
344.061 -26.050 0
344.178 -35.950 0
344.178 -35.850 0
344.178 -35.750 0
344.178 -35.650 0
344.178 -35.550 0
344.178 -35.450 1
344.178 -35.350 1
344.178 -35.250 1
344.178 -35.150 1
344.178 -35.050 1
344.178 -34.950 1
344.178 -34.850 1
344.178 -34.750 1
344.178 -34.650 1
344.178 -34.550 1
344.178 -34.450 1
344.178 -34.350 1
344.178 -34.250 1
344.178 -34.150 1
344.178 -34.050 1
344.178 -33.950 1
344.178 -33.850 1
344.178 -33.750 1
344.178 -33.650 1
344.178 -33.550 1
344.178 -33.450 1
344.178 -33.350 1
344.178 -33.250 1
344.178 -33.150 1
344.178 -33.050 1
344.178 -32.950 1
344.178 -32.850 1
344.178 -32.750 1
344.178 -32.650 1
344.178 -32.550 1
344.178 -32.450 1
344.178 -32.350 1
344.178 -32.250 1
344.178 -32.150 1
344.178 -32.050 1
344.178 -31.950 1
344.178 -31.850 1
344.178 -31.750 1
344.178 -31.650 1
344.178 -31.550 1
344.178 -31.450 1
344.178 -31.350 1
344.178 -31.250 1
344.178 -31.150 1
344.178 -31.050 1
344.178 -30.950 1
344.178 -30.850 1
344.178 -30.750 1
344.178 -30.650 1
344.178 -30.550 1
344.178 -30.450 1
344.178 -30.350 1
344.178 -30.250 1
344.178 -30.150 1
344.178 -30.050 1
344.178 -29.950 1
344.178 -29.850 1
344.178 -29.750 1
344.178 -29.650 1
344.178 -29.550 1
344.178 -29.450 1
344.178 -29.350 1
344.178 -29.250 1
344.178 -29.150 1
344.178 -29.050 1
344.178 -28.950 1
344.178 -28.850 1
344.178 -28.750 1
344.178 -28.650 1
344.178 -28.550 1
344.178 -28.450 1
344.178 -28.350 1
344.178 -28.250 1
344.178 -28.150 1
344.178 -28.050 1
344.178 -27.950 1
344.178 -27.850 1
344.178 -27.750 1
344.178 -27.650 1
344.178 -27.550 1
344.178 -27.450 1
344.178 -27.350 1
344.178 -27.250 1
344.178 -27.150 1
344.178 -27.050 1
344.178 -26.950 1
344.178 -26.850 1
344.178 -26.750 1
344.178 -26.650 1
344.178 -26.550 1
344.178 -26.450 1
344.178 -26.350 1
344.178 -26.250 0
344.178 -26.150 0
344.178 -26.050 0
344.295 -35.950 0
344.295 -35.850 0
344.295 -35.750 0
344.295 -35.650 0
344.295 -35.550 1
344.295 -35.450 1
344.295 -35.350 1
344.295 -35.250 1
344.295 -35.150 1
344.295 -35.050 1
344.295 -34.950 1
344.295 -34.850 1
344.295 -34.750 1
344.295 -34.650 1
344.295 -34.550 1
344.295 -34.450 1
344.295 -34.350 1
344.295 -34.250 1
344.295 -34.150 1
344.295 -34.050 1
344.295 -33.950 1
344.295 -33.850 1
344.295 -33.750 1
344.295 -33.650 1
344.295 -33.550 1
344.295 -33.450 1
344.295 -33.350 1
344.295 -33.250 1
344.295 -33.150 1
344.295 -33.050 1
344.295 -32.950 1
344.295 -32.850 1
344.295 -32.750 1
344.295 -32.650 1
344.295 -32.550 1
344.295 -32.450 1
344.295 -32.350 1
344.295 -32.250 1
344.295 -32.150 1
344.295 -32.050 1
344.295 -31.950 1
344.295 -31.850 1
344.295 -31.750 1
344.295 -31.650 1
344.295 -31.550 1
344.295 -31.450 1
344.295 -31.350 1
344.295 -31.250 1
344.295 -31.150 1
344.295 -31.050 1
344.295 -30.950 1
344.295 -30.850 1
344.295 -30.750 1
344.295 -30.650 1
344.295 -30.550 1
344.295 -30.450 1
344.295 -30.350 1
344.295 -30.250 1
344.295 -30.150 1
344.295 -30.050 1
344.295 -29.950 1
344.295 -29.850 1
344.295 -29.750 1
344.295 -29.650 1
344.295 -29.550 1
344.295 -29.450 1
344.295 -29.350 1
344.295 -29.250 1
344.295 -29.150 1
344.295 -29.050 1
344.295 -28.950 1
344.295 -28.850 1
344.295 -28.750 1
344.295 -28.650 1
344.295 -28.550 1
344.295 -28.450 1
344.295 -28.350 1
344.295 -28.250 1
344.295 -28.150 1
344.295 -28.050 1
344.295 -27.950 1
344.295 -27.850 1
344.295 -27.750 1
344.295 -27.650 1
344.295 -27.550 1
344.295 -27.450 1
344.295 -27.350 1
344.295 -27.250 1
344.295 -27.150 1
344.295 -27.050 1
344.295 -26.950 1
344.295 -26.850 1
344.295 -26.750 1
344.295 -26.650 1
344.295 -26.550 1
344.295 -26.450 1
344.295 -26.350 1
344.295 -26.250 0
344.295 -26.150 0
344.295 -26.050 0
344.411 -35.950 0
344.411 -35.850 0
344.411 -35.750 0
344.411 -35.650 0
344.411 -35.550 1
344.411 -35.450 1
344.411 -35.350 1
344.411 -35.250 1
344.411 -35.150 1
344.411 -35.050 1
344.411 -34.950 1
344.411 -34.850 1
344.411 -34.750 1
344.411 -34.650 1
344.411 -34.550 1
344.411 -34.450 1
344.411 -34.350 1
344.411 -34.250 1
344.411 -34.150 1
344.411 -34.050 1
344.411 -33.950 1
344.411 -33.850 1
344.411 -33.750 1
344.411 -33.650 1
344.411 -33.550 1
344.411 -33.450 1
344.411 -33.350 1
344.411 -33.250 1
344.411 -33.150 1
344.411 -33.050 1
344.411 -32.950 1
344.411 -32.850 1
344.411 -32.750 1
344.411 -32.650 1
344.411 -32.550 1
344.411 -32.450 1
344.411 -32.350 1
344.411 -32.250 1
344.411 -32.150 1
344.411 -32.050 1
344.411 -31.950 1
344.411 -31.850 1
344.411 -31.750 1
344.411 -31.650 1
344.411 -31.550 1
344.411 -31.450 1
344.411 -31.350 1
344.411 -31.250 1
344.411 -31.150 1
344.411 -31.050 1
344.411 -30.950 1
344.411 -30.850 1
344.411 -30.750 1
344.411 -30.650 1
344.411 -30.550 1
344.411 -30.450 1
344.411 -30.350 1
344.411 -30.250 1
344.411 -30.150 1
344.411 -30.050 1
344.411 -29.950 1
344.411 -29.850 1
344.411 -29.750 1
344.411 -29.650 1
344.411 -29.550 1
344.411 -29.450 1
344.411 -29.350 1
344.411 -29.250 1
344.411 -29.150 1
344.411 -29.050 1
344.411 -28.950 1
344.411 -28.850 1
344.411 -28.750 1
344.411 -28.650 1
344.411 -28.550 1
344.411 -28.450 1
344.411 -28.350 1
344.411 -28.250 1
344.411 -28.150 1
344.411 -28.050 1
344.411 -27.950 1
344.411 -27.850 1
344.411 -27.750 1
344.411 -27.650 1
344.411 -27.550 1
344.411 -27.450 1
344.411 -27.350 1
344.411 -27.250 1
344.411 -27.150 1
344.411 -27.050 1
344.411 -26.950 1
344.411 -26.850 1
344.411 -26.750 1
344.411 -26.650 1
344.411 -26.550 1
344.411 -26.450 1
344.411 -26.350 1
344.411 -26.250 0
344.411 -26.150 0
344.411 -26.050 0
344.528 -35.950 0
344.528 -35.850 0
344.528 -35.750 0
344.528 -35.650 1
344.528 -35.550 1
344.528 -35.450 1
344.528 -35.350 1
344.528 -35.250 1
344.528 -35.150 1
344.528 -35.050 1
344.528 -34.950 1
344.528 -34.850 1
344.528 -34.750 1
344.528 -34.650 1
344.528 -34.550 1
344.528 -34.450 1
344.528 -34.350 1
344.528 -34.250 1
344.528 -34.150 1
344.528 -34.050 1
344.528 -33.950 1
344.528 -33.850 1
344.528 -33.750 1
344.528 -33.650 1
344.528 -33.550 1
344.528 -33.450 1
344.528 -33.350 1
344.528 -33.250 1
344.528 -33.150 1
344.528 -33.050 1
344.528 -32.950 1
344.528 -32.850 1
344.528 -32.750 1
344.528 -32.650 1
344.528 -32.550 1
344.528 -32.450 1
344.528 -32.350 1
344.528 -32.250 1
344.528 -32.150 1
344.528 -32.050 1
344.528 -31.950 1
344.528 -31.850 1
344.528 -31.750 1
344.528 -31.650 1
344.528 -31.550 1
344.528 -31.450 1
344.528 -31.350 1
344.528 -31.250 1
344.528 -31.150 1
344.528 -31.050 1
344.528 -30.950 1
344.528 -30.850 1
344.528 -30.750 1
344.528 -30.650 1
344.528 -30.550 1
344.528 -30.450 1
344.528 -30.350 1
344.528 -30.250 1
344.528 -30.150 1
344.528 -30.050 1
344.528 -29.950 1
344.528 -29.850 1
344.528 -29.750 1
344.528 -29.650 1
344.528 -29.550 1
344.528 -29.450 1
344.528 -29.350 1
344.528 -29.250 1
344.528 -29.150 1
344.528 -29.050 1
344.528 -28.950 1
344.528 -28.850 1
344.528 -28.750 1
344.528 -28.650 1
344.528 -28.550 1
344.528 -28.450 1
344.528 -28.350 1
344.528 -28.250 1
344.528 -28.150 1
344.528 -28.050 1
344.528 -27.950 1
344.528 -27.850 1
344.528 -27.750 1
344.528 -27.650 1
344.528 -27.550 1
344.528 -27.450 1
344.528 -27.350 1
344.528 -27.250 1
344.528 -27.150 1
344.528 -27.050 1
344.528 -26.950 1
344.528 -26.850 1
344.528 -26.750 1
344.528 -26.650 1
344.528 -26.550 1
344.528 -26.450 1
344.528 -26.350 0
344.528 -26.250 0
344.528 -26.150 0
344.528 -26.050 0
344.645 -35.950 0
344.645 -35.850 0
344.645 -35.750 0
344.645 -35.650 1
344.645 -35.550 1
344.645 -35.450 1
344.645 -35.350 1
344.645 -35.250 1
344.645 -35.150 1
344.645 -35.050 1
344.645 -34.950 1
344.645 -34.850 1
344.645 -34.750 1
344.645 -34.650 1
344.645 -34.550 1
344.645 -34.450 1
344.645 -34.350 1
344.645 -34.250 1
344.645 -34.150 1
344.645 -34.050 1
344.645 -33.950 1
344.645 -33.850 1
344.645 -33.750 1
344.645 -33.650 1
344.645 -33.550 1
344.645 -33.450 1
344.645 -33.350 1
344.645 -33.250 1
344.645 -33.150 1
344.645 -33.050 1
344.645 -32.950 1
344.645 -32.850 1
344.645 -32.750 1
344.645 -32.650 1
344.645 -32.550 1
344.645 -32.450 1
344.645 -32.350 1
344.645 -32.250 1
344.645 -32.150 1
344.645 -32.050 1
344.645 -31.950 1
344.645 -31.850 1
344.645 -31.750 1
344.645 -31.650 1
344.645 -31.550 1
344.645 -31.450 1
344.645 -31.350 1
344.645 -31.250 1
344.645 -31.150 1
344.645 -31.050 1
344.645 -30.950 1
344.645 -30.850 1
344.645 -30.750 1
344.645 -30.650 1
344.645 -30.550 1
344.645 -30.450 1
344.645 -30.350 1
344.645 -30.250 1
344.645 -30.150 1
344.645 -30.050 1
344.645 -29.950 1
344.645 -29.850 1
344.645 -29.750 1
344.645 -29.650 1
344.645 -29.550 1
344.645 -29.450 1
344.645 -29.350 1
344.645 -29.250 1
344.645 -29.150 1
344.645 -29.050 1
344.645 -28.950 1
344.645 -28.850 1
344.645 -28.750 1
344.645 -28.650 1
344.645 -28.550 1
344.645 -28.450 1
344.645 -28.350 1
344.645 -28.250 1
344.645 -28.150 1
344.645 -28.050 1
344.645 -27.950 1
344.645 -27.850 1
344.645 -27.750 1
344.645 -27.650 1
344.645 -27.550 1
344.645 -27.450 1
344.645 -27.350 1
344.645 -27.250 1
344.645 -27.150 1
344.645 -27.050 1
344.645 -26.950 1
344.645 -26.850 1
344.645 -26.750 1
344.645 -26.650 1
344.645 -26.550 1
344.645 -26.450 0
344.645 -26.350 0
344.645 -26.250 0
344.645 -26.150 0
344.645 -26.050 0
344.761 -35.950 0
344.761 -35.850 0
344.761 -35.750 0
344.761 -35.650 1
344.761 -35.550 1
344.761 -35.450 1
344.761 -35.350 1
344.761 -35.250 1
344.761 -35.150 1
344.761 -35.050 1
344.761 -34.950 1
344.761 -34.850 1
344.761 -34.750 1
344.761 -34.650 1
344.761 -34.550 1
344.761 -34.450 1
344.761 -34.350 1
344.761 -34.250 1
344.761 -34.150 1
344.761 -34.050 1
344.761 -33.950 1
344.761 -33.850 1
344.761 -33.750 1
344.761 -33.650 1
344.761 -33.550 1
344.761 -33.450 1
344.761 -33.350 1
344.761 -33.250 1
344.761 -33.150 1
344.761 -33.050 1
344.761 -32.950 1
344.761 -32.850 1
344.761 -32.750 1
344.761 -32.650 1
344.761 -32.550 1
344.761 -32.450 1
344.761 -32.350 1
344.761 -32.250 1
344.761 -32.150 1
344.761 -32.050 1
344.761 -31.950 1
344.761 -31.850 1
344.761 -31.750 1
344.761 -31.650 1
344.761 -31.550 1
344.761 -31.450 1
344.761 -31.350 1
344.761 -31.250 1
344.761 -31.150 1
344.761 -31.050 1
344.761 -30.950 1
344.761 -30.850 1
344.761 -30.750 1
344.761 -30.650 1
344.761 -30.550 1
344.761 -30.450 1
344.761 -30.350 1
344.761 -30.250 1
344.761 -30.150 1
344.761 -30.050 1
344.761 -29.950 1
344.761 -29.850 1
344.761 -29.750 1
344.761 -29.650 1
344.761 -29.550 1
344.761 -29.450 1
344.761 -29.350 1
344.761 -29.250 1
344.761 -29.150 1
344.761 -29.050 1
344.761 -28.950 1
344.761 -28.850 1
344.761 -28.750 1
344.761 -28.650 1
344.761 -28.550 1
344.761 -28.450 1
344.761 -28.350 1
344.761 -28.250 1
344.761 -28.150 1
344.761 -28.050 1
344.761 -27.950 1
344.761 -27.850 1
344.761 -27.750 1
344.761 -27.650 1
344.761 -27.550 1
344.761 -27.450 1
344.761 -27.350 1
344.761 -27.250 1
344.761 -27.150 1
344.761 -27.050 1
344.761 -26.950 1
344.761 -26.850 1
344.761 -26.750 1
344.761 -26.650 1
344.761 -26.550 1
344.761 -26.450 0
344.761 -26.350 0
344.761 -26.250 0
344.761 -26.150 0
344.761 -26.050 0
344.878 -35.950 0
344.878 -35.850 0
344.878 -35.750 0
344.878 -35.650 1
344.878 -35.550 1
344.878 -35.450 1
344.878 -35.350 1
344.878 -35.250 1
344.878 -35.150 1
344.878 -35.050 1
344.878 -34.950 1
344.878 -34.850 1
344.878 -34.750 1
344.878 -34.650 1
344.878 -34.550 1
344.878 -34.450 1
344.878 -34.350 1
344.878 -34.250 1
344.878 -34.150 1
344.878 -34.050 1
344.878 -33.950 1
344.878 -33.850 1
344.878 -33.750 1
344.878 -33.650 1
344.878 -33.550 1
344.878 -33.450 1
344.878 -33.350 1
344.878 -33.250 1
344.878 -33.150 1
344.878 -33.050 1
344.878 -32.950 1
344.878 -32.850 1
344.878 -32.750 1
344.878 -32.650 1
344.878 -32.550 1
344.878 -32.450 1
344.878 -32.350 1
344.878 -32.250 1
344.878 -32.150 1
344.878 -32.050 1
344.878 -31.950 1
344.878 -31.850 1
344.878 -31.750 1
344.878 -31.650 1
344.878 -31.550 1
344.878 -31.450 1
344.878 -31.350 1
344.878 -31.250 1
344.878 -31.150 1
344.878 -31.050 1
344.878 -30.950 1
344.878 -30.850 1
344.878 -30.750 1
344.878 -30.650 1
344.878 -30.550 1
344.878 -30.450 1
344.878 -30.350 1
344.878 -30.250 1
344.878 -30.150 1
344.878 -30.050 1
344.878 -29.950 1
344.878 -29.850 1
344.878 -29.750 1
344.878 -29.650 1
344.878 -29.550 1
344.878 -29.450 1
344.878 -29.350 1
344.878 -29.250 1
344.878 -29.150 1
344.878 -29.050 1
344.878 -28.950 1
344.878 -28.850 1
344.878 -28.750 1
344.878 -28.650 1
344.878 -28.550 1
344.878 -28.450 1
344.878 -28.350 1
344.878 -28.250 1
344.878 -28.150 1
344.878 -28.050 1
344.878 -27.950 1
344.878 -27.850 1
344.878 -27.750 1
344.878 -27.650 1
344.878 -27.550 1
344.878 -27.450 1
344.878 -27.350 1
344.878 -27.250 1
344.878 -27.150 1
344.878 -27.050 1
344.878 -26.950 1
344.878 -26.850 1
344.878 -26.750 1
344.878 -26.650 0
344.878 -26.550 0
344.878 -26.450 0
344.878 -26.350 0
344.878 -26.250 0
344.878 -26.150 0
344.878 -26.050 0
344.995 -35.950 0
344.995 -35.850 0
344.995 -35.750 0
344.995 -35.650 1
344.995 -35.550 1
344.995 -35.450 1
344.995 -35.350 1
344.995 -35.250 1
344.995 -35.150 1
344.995 -35.050 1
344.995 -34.950 1
344.995 -34.850 1
344.995 -34.750 1
344.995 -34.650 1
344.995 -34.550 1
344.995 -34.450 1
344.995 -34.350 1
344.995 -34.250 1
344.995 -34.150 1
344.995 -34.050 1
344.995 -33.950 1
344.995 -33.850 1
344.995 -33.750 1
344.995 -33.650 1
344.995 -33.550 1
344.995 -33.450 1
344.995 -33.350 1
344.995 -33.250 1
344.995 -33.150 1
344.995 -33.050 1
344.995 -32.950 1
344.995 -32.850 1
344.995 -32.750 1
344.995 -32.650 1
344.995 -32.550 1
344.995 -32.450 1
344.995 -32.350 1
344.995 -32.250 1
344.995 -32.150 1
344.995 -32.050 1
344.995 -31.950 1
344.995 -31.850 1
344.995 -31.750 1
344.995 -31.650 1
344.995 -31.550 1
344.995 -31.450 1
344.995 -31.350 1
344.995 -31.250 1
344.995 -31.150 1
344.995 -31.050 1
344.995 -30.950 1
344.995 -30.850 1
344.995 -30.750 1
344.995 -30.650 1
344.995 -30.550 1
344.995 -30.450 1
344.995 -30.350 1
344.995 -30.250 1
344.995 -30.150 1
344.995 -30.050 1
344.995 -29.950 1
344.995 -29.850 1
344.995 -29.750 1
344.995 -29.650 1
344.995 -29.550 1
344.995 -29.450 1
344.995 -29.350 1
344.995 -29.250 1
344.995 -29.150 1
344.995 -29.050 1
344.995 -28.950 1
344.995 -28.850 1
344.995 -28.750 1
344.995 -28.650 1
344.995 -28.550 1
344.995 -28.450 1
344.995 -28.350 1
344.995 -28.250 1
344.995 -28.150 1
344.995 -28.050 1
344.995 -27.950 1
344.995 -27.850 1
344.995 -27.750 0
344.995 -27.650 1
344.995 -27.550 1
344.995 -27.450 1
344.995 -27.350 1
344.995 -27.250 1
344.995 -27.150 1
344.995 -27.050 1
344.995 -26.950 1
344.995 -26.850 1
344.995 -26.750 0
344.995 -26.650 0
344.995 -26.550 0
344.995 -26.450 0
344.995 -26.350 0
344.995 -26.250 0
344.995 -26.150 0
344.995 -26.050 0
345.111 -35.950 0
345.111 -35.850 0
345.111 -35.750 0
345.111 -35.650 1
345.111 -35.550 1
345.111 -35.450 1
345.111 -35.350 1
345.111 -35.250 1
345.111 -35.150 1
345.111 -35.050 1
345.111 -34.950 1
345.111 -34.850 1
345.111 -34.750 1
345.111 -34.650 1
345.111 -34.550 1
345.111 -34.450 1
345.111 -34.350 1
345.111 -34.250 1
345.111 -34.150 1
345.111 -34.050 1
345.111 -33.950 1
345.111 -33.850 1
345.111 -33.750 1
345.111 -33.650 1
345.111 -33.550 1
345.111 -33.450 1
345.111 -33.350 1
345.111 -33.250 1
345.111 -33.150 1
345.111 -33.050 1
345.111 -32.950 1
